file,emotion,text
Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M017.wav,hap,yay school's fun .
Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M018.wav,neu,of course right  that's  where the real money is being a student .
Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M019.wav,hap,that's how you get the big bucks . are you messing with the chair  don't ruin it .
Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_F005.wav,neu,he's dreaming of him again  walking around .
Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_F015.wav,neu,well i got an idea but  what's your story .
Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_F034.wav,neu,just give it some more  thought .
Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_F035.wav,ang,what the hell is this .
Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_F037.wav,ang,you have a business here what the hell is this .
Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_F038.wav,ang,oh must you be inspired .
Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_F041.wav,ang,all right but you don't want to  think like  that . because what the hell are we working for chris it's all for you this whole shooting match is for you .
Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_F042.wav,ang,just don't  think like that .
Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_M000.wav,neu,he saw it .
Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_M001.wav,neu,he was out here when it broke .
Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_M002.wav,neu,four o clock this morning  i heard a crack and i woke up and  looked out  he  was standing right over there when it cracked .
Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_M003.wav,neu,i don't know .
Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_M004.wav,neu,i guess he is .
Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_M007.wav,neu,you know larry is not coming back  and i know  it  why do we allow him to go on thinking that we believe with him .
Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_M010.wav,neu,we've got to say it to him .
Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_M012.wav,neu,sit down mom . i want to talk to you .
Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_M014.wav,neu,you know .
Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_M015.wav,neu,i'm going to ask her to marry me .
Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_M016.wav,neu,you know it's not just my business .
Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_M017.wav,neu,so all right then i'll just go ahead with it .
Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_M019.wav,ang,you know sometimes you infuriate me you know that . isn't it your business if i tell father and he . throws a fit about it  god you have such a talent for ignoring things .
Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_M023.wav,neu,i wanted to get this settled first .
Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_M024.wav,neu,well if she does then that's it . that's the end of it  from her letters though i think she's  pretty much forgotten him .
Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_M025.wav,neu,and then we'll thrash it out with father okay mom don't avoid me .
Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_M034.wav,neu,i'll get out . i'll get married . and i'll . move somewhere else . maybe new york .
Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_M039.wav,neu,on this i would .
Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_M040.wav,neu,then help me stay here .
Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F003.wav,ang,he's not going to marry her .
Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F004.wav,ang,it's got that about it .
Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F005.wav,ang,what is going on here joe .
Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F006.wav,ang,she is not his girl  she knows she's not .
Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F007.wav,ang,then why is she still single  new york is . full of men . why is she still single probably a hundred people told her she's foolish . but she waited .
Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F008.wav,ang,because she knows what i know that's why  she's faithful as a rock in my darkest moments . i think of her waiting and i know that i'm right .
Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F009.wav,ang,nobody in this house dares take away her faith joe  you know strangers might but not his . father  not his brother .
Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F010.wav,ang,i want you to i want you to act like he is coming back  both of you . don't think i haven't noticed you since chris invited her here .
Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F011.wav,ang,i won't stand for any nonsense .
Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F012.wav,ang,because if he's not coming back i'll kill myself . oh laugh laugh all you like  but why does this happen the very night he comes back  she goes to sleep in his room and his memorial breaks in pieces  look at it joe look .
Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F013.wav,ang,just believe with me joe  only last week a man came back in detroit missing longer than larry . believe with me you above all have  got to believe  just believe .
Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M001.wav,neu,well maybe  maybe he just wanted to see her .
Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M004.wav,neu,how do you know he's even thinking about it .
Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M008.wav,neu,how do you know why she waited .
Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M017.wav,ang,what have i got to hide  what the hell is the matter with you kate .
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F000.wav,neu,you're the only one who still loves his parents .
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F001.wav,neu,it's not so bad  it's a good . thing .
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F002.wav,neu,{br} you know it's lovely here the air is sweet .
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F003.wav,neu,i'm not sorry no but i'm i can't stay .
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F004.wav,neu,for one thing your mother much as told me to go .
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F005.wav,neu,and then . you you've been kind of .
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F006.wav,neu,sort of embarrassed ever since i got here .
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F007.wav,neu,i knew they would .
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F008.wav,neu,well sure from your mother's point of view  why else would i come .
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F009.wav,neu,i . umm . i guess i . guess that's  kind  of why i came .
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F010.wav,hap,{br} .
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F011.wav,hap,{lg} .
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F012.wav,hap,{lg} .
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F013.wav,hap,no . no .
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F014.wav,neu,chris i've been ready a long . long time .
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F015.wav,neu,i almost got married two years ago .
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F016.wav,neu,you started to write me .
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F017.wav,hap,every day since .
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F019.wav,hap,beating around the bush .
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F020.wav,hap,i will never forgive you all  i'd done was sit around wondering if i was crazy waiting so long wondering if you were thinking about  me .
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F021.wav,hap,not like that you're not .
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F022.wav,neu,like larry's  brother  do it like you chris .
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F028.wav,neu,yeah sure .
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F029.wav,neu,how many .
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F030.wav,sad,aw geez .
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F031.wav,neu,mmhmm .
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F035.wav,hap,what would i do with a fortune .
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M000.wav,neu,i know . it . kind of went out of style didn't it .
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M001.wav,neu,you're not sorry you came .
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M003.wav,neu,well .
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M004.wav,neu,what .
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M005.wav,neu,well i was kind of planning of sneaking up on you over the  course of a week or so . they just take it for granted that we're all set .
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M008.wav,hap,i love you annie i love you .
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M009.wav,hap,i don't really have any imagination . that's  all . i know how to say .
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M010.wav,hap,am i embarrassing you are you see i  didn't want to do it here with this yard . on this porch i wanted it to be somewhere new some place  fresh for both of us .
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M015.wav,hap,why didn't you let me know .
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M016.wav,hap,give me a .
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M017.wav,hap,give me a kiss .
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M019.wav,hap,oh annie . we are going to live now i am going to make you so happy .
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M020.wav,hap,i kissed you .
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M021.wav,sad,hey let's drive some place huh . let's get out of here .
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M022.wav,sad,no it's nothing like that it's .
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M023.wav,sad,yeah i suppose i have been but . it's going from me .
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M024.wav,sad,i don't even know how to start .
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M025.wav,sad,it's just all mixed up with so many other  things you know . you know overseas i was in command of a company .
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M026.wav,sad,well i lost them .
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M027.wav,sad,pretty much all .
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M028.wav,sad,you can't just toss off a thing like that . because they weren't just men you know .
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M029.wav,sad,like for instance . there was this one time it had been raining for several days  and this kid he just came up to me and . he gave me his last pair of dry socks he  just put them in my pocket . that's a little thing you know but  that's what kind of guys i had .
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M030.wav,sad,they didn't die they  killed themselves for each other . i mean that exactly . just a little more selfish and they would all be here today .
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M032.wav,sad,to bring that on to the earth . again  you know is like some kind of monument  and . i thought i would just make a difference to them .
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M033.wav,sad,but then i came home and . it . was incredible you know . the whole thing was just kind of this random  bus accident . you know i went back to the rat race again i went to work .
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M036.wav,sad,and i didn't want any of it i guess that included you .
Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M037.wav,neu,i just want you to know annie .
Session1/sentences/wav/Ses01F_script02_1/Ses01F_script02_1_F000.wav,neu,fine .
Session1/sentences/wav/Ses01F_script02_1/Ses01F_script02_1_F004.wav,neu,that's not your flashlight .
Session1/sentences/wav/Ses01F_script02_1/Ses01F_script02_1_F006.wav,ang,you keep saying my flashlight like it's  just yours .
Session1/sentences/wav/Ses01F_script02_1/Ses01F_script02_1_F007.wav,ang,how's that supposed to make me feel .
Session1/sentences/wav/Ses01F_script02_1/Ses01F_script02_1_F008.wav,neu,yeah .
Session1/sentences/wav/Ses01F_script02_1/Ses01F_script02_1_F009.wav,hap,{lg} .
Session1/sentences/wav/Ses01F_script02_1/Ses01F_script02_1_F010.wav,sad,i'm cold .
Session1/sentences/wav/Ses01F_script02_1/Ses01F_script02_1_F015.wav,neu,not particularly .
Session1/sentences/wav/Ses01F_script02_1/Ses01F_script02_1_F024.wav,neu,that's the wind .
Session1/sentences/wav/Ses01F_script02_1/Ses01F_script02_1_F025.wav,neu,about what .
Session1/sentences/wav/Ses01F_script02_1/Ses01F_script02_1_M002.wav,hap,okay is that is that .
Session1/sentences/wav/Ses01F_script02_1/Ses01F_script02_1_M007.wav,neu,the flashlight the silver one  there's only one isn't there .
Session1/sentences/wav/Ses01F_script02_1/Ses01F_script02_1_M008.wav,neu,whose is . it .
Session1/sentences/wav/Ses01F_script02_1/Ses01F_script02_1_M009.wav,neu,oh well  yeah of course .
Session1/sentences/wav/Ses01F_script02_1/Ses01F_script02_1_M010.wav,neu,no .
Session1/sentences/wav/Ses01F_script02_1/Ses01F_script02_1_M011.wav,neu,of course  our flashlight . what's yours is mine . me flashlight es su flashlight .
Session1/sentences/wav/Ses01F_script02_1/Ses01F_script02_1_M013.wav,neu,do they always run during a full moon i don't remember was it  full last year .
Session1/sentences/wav/Ses01F_script02_1/Ses01F_script02_1_M014.wav,neu,huh are you cold do you want my jacket . no  you  know we should have brought the blanket . our  blanket .
Session1/sentences/wav/Ses01F_script02_1/Ses01F_script02_1_M015.wav,neu,aw do you know i should have brought a six pack  too a six pack that would be just the ticket right about now huh .
Session1/sentences/wav/Ses01F_script02_1/Ses01F_script02_1_M016.wav,hap,god i'm so excited i'm like a kid i . can't believe i got out of the house with my fly zipped up .
Session1/sentences/wav/Ses01F_script02_1/Ses01F_script02_1_M020.wav,neu,right .
Session1/sentences/wav/Ses01F_script02_1/Ses01F_script02_1_M021.wav,neu,wait that's my point too .
Session1/sentences/wav/Ses01F_script02_1/Ses01F_script02_1_M023.wav,neu,why not .
Session1/sentences/wav/Ses01F_script02_1/Ses01F_script02_1_M024.wav,neu,honey this is like a natural phenomenon i mean  people in kansas would have to . get . plane reservations and get hotel rooms to see this  it's  just forty minutes away for us it's too good to pass up .
Session1/sentences/wav/Ses01F_script02_1/Ses01F_script02_1_M025.wav,neu,yeah but . this  this  moment on the beach is like the highlight of their little lives  all that flopping around is . laying eggs or . what to do . spawning or mating or whatever .
Session1/sentences/wav/Ses01F_script02_1/Ses01F_script02_1_M026.wav,neu,this is a big night for these little guys it's like life's  last  orgy .
Session1/sentences/wav/Ses01F_script02_1/Ses01F_script02_1_M029.wav,neu,there's like mystery here there's magic it's like a little bit of the unexplainable  i just can't see how you're not interested .
Session1/sentences/wav/Ses01F_script02_1/Ses01F_script02_1_M031.wav,neu,god i don't get it . you know the first time we came . here you said it was the  best night of your life .
